Date,APR_ECR_Regime_Adaptive_NAV,APR_ECR_V2_cap_moderate_NAV,APR_Existing_90_NAV,AUG_ECR_Regime_Adaptive_NAV,AUG_ECR_V2_cap_moderate_NAV,AUG_Existing_90_NAV,BUFR_NAV,DEC_ECR_Regime_Adaptive_NAV,DEC_ECR_V2_cap_moderate_NAV,DEC_Existing_90_NAV,FEB_ECR_Regime_Adaptive_NAV,FEB_ECR_V2_cap_moderate_NAV,FEB_Existing_90_NAV,JAN_ECR_Regime_Adaptive_NAV,JAN_ECR_V2_cap_moderate_NAV,JAN_Existing_90_NAV,JUL_ECR_Regime_Adaptive_NAV,JUL_ECR_V2_cap_moderate_NAV,JUL_Existing_90_NAV,JUN_ECR_Regime_Adaptive_NAV,JUN_ECR_V2_cap_moderate_NAV,JUN_Existing_90_NAV,MAR_ECR_Regime_Adaptive_NAV,MAR_ECR_V2_cap_moderate_NAV,MAR_Existing_90_NAV,MAY_ECR_Regime_Adaptive_NAV,MAY_ECR_V2_cap_moderate_NAV,MAY_Existing_90_NAV,NOV_ECR_Regime_Adaptive_NAV,NOV_ECR_V2_cap_moderate_NAV,NOV_Existing_90_NAV,OCT_ECR_Regime_Adaptive_NAV,OCT_ECR_V2_cap_moderate_NAV,OCT_Existing_90_NAV,SEP_ECR_Regime_Adaptive_NAV,SEP_ECR_V2_cap_moderate_NAV,SEP_Existing_90_NAV,SPY_NAV,APR_ECR_Regime_Adaptive_Return,APR_ECR_V2_cap_moderate_Return,APR_Existing_90_Return,AUG_ECR_Regime_Adaptive_Return,AUG_ECR_V2_cap_moderate_Return,AUG_Existing_90_Return,BUFR_Return,DEC_ECR_Regime_Adaptive_Return,DEC_ECR_V2_cap_moderate_Return,DEC_Existing_90_Return,FEB_ECR_Regime_Adaptive_Return,FEB_ECR_V2_cap_moderate_Return,FEB_Existing_90_Return,JAN_ECR_Regime_Adaptive_Return,JAN_ECR_V2_cap_moderate_Return,JAN_Existing_90_Return,JUL_ECR_Regime_Adaptive_Return,JUL_ECR_V2_cap_moderate_Return,JUL_Existing_90_Return,JUN_ECR_Regime_Adaptive_Return,JUN_ECR_V2_cap_moderate_Return,JUN_Existing_90_Return,MAR_ECR_Regime_Adaptive_Return,MAR_ECR_V2_cap_moderate_Return,MAR_Existing_90_Return,MAY_ECR_Regime_Adaptive_Return,MAY_ECR_V2_cap_moderate_Return,MAY_Existing_90_Return,NOV_ECR_Regime_Adaptive_Return,NOV_ECR_V2_cap_moderate_Return,NOV_Existing_90_Return,OCT_ECR_Regime_Adaptive_Return,OCT_ECR_V2_cap_moderate_Return,OCT_Existing_90_Return,SEP_ECR_Regime_Adaptive_Return,SEP_ECR_V2_cap_moderate_Return,SEP_Existing_90_Return,SPY_Return
2021-07-02,102.67768595041322,103.27916085342284,102.67768595041322,101.92378232632878,103.21459882280467,102.67768595041322,101.76991150442474,101.92378232632878,103.21459882280467,101.76937156802926,101.92378232632878,103.21459882280467,102.68531468531468,101.92378232632879,103.21459882280467,102.13688448436046,101.92378232632878,103.21459882280467,102.41080038572807,102.31109919718644,102.91042667420174,102.91042667420174,101.92378232632879,103.21459882280467,102.41080038572812,101.87841933966449,102.47521222434919,102.61015997754699,101.92378232632878,103.21459882280467,101.38925995191028,101.92378232632878,103.21459882280467,101.77299759235541,101.92378232632878,103.21459882280467,102.61015997754701,104.5309939265401,0.003878474466709747,0.006633499170812351,0.003878474466709747,0.003878474466709747,0.0066334991708125735,0.003878474466709747,0.0030527692978630228,0.003878474466709969,0.0066334991708125735,0.0021027335536198954,0.003878474466709747,0.0066334991708125735,0.0035538545653364118,0.003878474466709525,0.0066334991708125735,0.002736394040741663,0.003878474466709747,0.0066334991708125735,0.0031486146095716094,0.003878474466709747,0.0066334991708125735,0.0066334991708125735,0.003878474466709525,0.0066334991708125735,0.0031486146095720535,0.003878474466709969,0.0066334991708127955,0.0038440417353100553,0.003878474466709747,0.0066334991708125735,0.0013192612137205018,0.003878474466709747,0.0066334991708125735,0.0066334991708127955,0.003878474466709747,0.0066334991708125735,0.0038440417353102774,0.007643519271426369
2021-07-06,102.51239669421489,102.68364674636025,102.51239669421489,101.75970669476675,102.61945698445243,102.51239669421489,101.59292035398227,101.75970669476675,102.61945698445243,101.76937156802926,101.75970669476678,102.61945698445243,102.57342657342659,101.75970669476678,102.61945698445243,102.04397646330135,101.75970669476678,102.61945698445243,102.28222436515593,102.14640006776405,102.31703871150042,102.31703871150042,101.75970669476679,102.61945698445246,102.28222436515595,101.71441673287171,101.88433373541142,102.46982879595843,101.75970669476675,102.61945698445243,101.20224418915313,101.75970669476678,102.61945698445243,101.18616811694643,101.75970669476675,102.61945698445243,102.46982879595845,104.34059577749932,-0.0016097875080488544,-0.005766062602965527,-0.0016097875080488544,-0.0016097875080489654,-0.005766062602965416,-0.0016097875080488544,-0.0017391304347825765,-0.0016097875080489654,-0.005766062602965416,0.0,-0.0016097875080487434,-0.005766062602965416,-0.0010896213565784185,-0.0016097875080488544,-0.005766062602965416,-0.000909642207398087,-0.0016097875080487434,-0.005766062602965416,-0.0012554927809163008,-0.0016097875080489654,-0.005766062602965416,-0.005766062602965416,-0.0016097875080487434,-0.005766062602965083,-0.0012554927809165228,-0.0016097875080490764,-0.005766062602965527,-0.00136761487964987,-0.0016097875080489654,-0.005766062602965416,-0.0018445322793148033,-0.0016097875080487434,-0.005766062602965416,-0.005766062602965527,-0.0016097875080489654,-0.005766062602965416,-0.001367614879650092,-0.0018214516277783588
2021-07-07,102.21487603305786,103.22244522417876,102.21487603305786,101.46437055795509,103.1579186477235,102.21487603305786,101.37168141592916,101.46437055795509,103.1579186477235,101.73886516168393,101.46437055795512,103.1579186477235,102.54545454545453,101.46437055795512,103.1579186477235,102.10591514400744,101.46437055795514,103.1579186477235,102.41080038572807,101.84994163480377,102.85391353489683,102.85391353489683,101.46437055795514,103.1579186477235,102.41080038572812,101.41921204064475,102.41893808254557,102.61015997754699,101.46437055795509,103.1579186477235,101.20224418915313,101.46437055795512,103.1579186477235,101.71710907088787,101.46437055795509,103.1579186477235,102.61015997754703,104.70934155981881,-0.00290228958400518,0.005247169290251152,-0.00290228958400518,-0.002902289584005291,0.005247169290251152,-0.00290228958400518,-0.002177700348432121,-0.002902289584005291,0.005247169290251152,-0.0002997601918464099,-0.002902289584005291,0.005247169290251152,-0.0002727024815928347,-0.002902289584005291,0.005247169290251152,0.000606980273140989,-0.00290228958400518,0.005247169290251152,0.0012570710245125571,-0.002902289584004958,0.005247169290251152,0.005247169290251152,-0.002902289584005291,0.00524716929025093,0.0012570710245130012,-0.002902289584005069,0.005247169290251152,0.0013694878115584341,-0.002902289584005291,0.005247169290251152,0.0,-0.002902289584005291,0.005247169290251152,0.005247169290251152,-0.002902289584005291,0.005247169290251152,0.0013694878115586562,0.003534058623796188
2021-07-08,102.08264462809917,102.76872019022633,102.08264462809917,101.33311005270546,102.7044772470742,102.08264462809915,101.41592920353979,101.33311005270546,102.7044772470742,101.37278828553995,101.33311005270549,102.7044772470742,102.1818181818182,101.3331100527055,102.7044772470742,101.73428305977083,101.3331100527055,102.7044772470742,101.89649630343942,101.71818233126587,102.40180842045774,102.40180842045774,101.3331100527055,102.7044772470742,101.89649630343945,101.28800995521053,101.96874494811684,101.85237159696881,101.33311005270549,102.70447724707417,101.09537803900619,101.33311005270549,102.7044772470742,101.2700008991477,101.33311005270546,102.7044772470742,101.85237159696885,103.85616504386394,-0.0012936610608021981,-0.004395604395604269,-0.0012936610608021981,-0.0012936610608021981,-0.004395604395604158,-0.0012936610608024202,0.00043649061545192325,-0.0012936610608021981,-0.004395604395604158,-0.003598200899550097,-0.0012936610608021981,-0.004395604395604158,-0.0035460992907798694,-0.001293661060801976,-0.004395604395604158,-0.0036396724294813776,-0.0012936610608021981,-0.004395604395604158,-0.00502197112366598,-0.001293661060801976,-0.004395604395604269,-0.004395604395604269,-0.0012936610608021981,-0.004395604395604158,-0.005021971123666202,-0.0012936610608021981,-0.004395604395603936,-0.00738512035010952,-0.001293661060801865,-0.004395604395604491,-0.001055966209081327,-0.0012936610608021981,-0.004395604395604158,-0.00439560439560438,-0.0012936610608021981,-0.004395604395604158,-0.00738512035010952,-0.008148045850020602
2021-07-09,102.9090909090909,103.42094992653294,102.9090909090909,102.15348821051558,103.35629926050758,102.9090909090909,101.76991150442474,102.15348821051558,103.3562992605076,101.86089078706529,102.15348821051562,103.35629926050758,102.9090909090909,102.15348821051562,103.35629926050758,102.26076184577269,102.15348821051562,103.3562992605076,102.6036644165863,102.54167797837779,103.05170952246394,103.05170952246394,102.15348821051565,103.3562992605076,102.60366441658635,102.10802298917434,102.61589757885817,102.83468986808866,102.1534882105156,103.35629926050758,101.415976489447,102.1534882105156,103.3562992605076,101.91271889602417,102.1534882105156,103.3562992605076,102.8346898680887,104.9648124939748,0.008095854922279822,0.00634657836644581,0.008095854922279822,0.008095854922279822,0.006346578366445588,0.008095854922280044,0.003490401396160525,0.008095854922279822,0.00634657836644581,0.004814926271441644,0.008095854922279822,0.006346578366445588,0.007117437722419684,0.008095854922279822,0.006346578366445588,0.005175038051750347,0.008095854922279822,0.00634657836644581,0.006940063091482429,0.008095854922279822,0.00634657836644581,0.00634657836644581,0.008095854922280044,0.00634657836644581,0.006940063091482651,0.008095854922279822,0.006346578366445588,0.009644530173601673,0.008095854922279822,0.00634657836644581,0.003171247357293794,0.008095854922279822,0.00634657836644581,0.00634657836644581,0.008095854922280044,0.00634657836644581,0.009644530173601673,0.010674835236238689
2021-07-12,103.0413223140496,103.64781244350915,103.0413223140496,102.2847487157652,103.58301996083223,103.0413223140496,101.81415929203537,102.2847487157652,103.58301996083226,102.04392922513728,102.28474871576525,103.58301996083223,102.993006993007,102.28474871576525,103.58301996083226,102.35366986683184,102.28474871576525,103.58301996083226,102.66795242687239,102.67343728191571,103.27776207968348,103.27776207968348,102.28474871576528,103.58301996083226,102.66795242687243,102.23922507460857,102.84099414607253,102.9469548133595,102.28474871576523,103.58301996083223,101.49612610205723,102.28474871576523,103.58301996083226,102.13627298189425,102.2847487157652,103.58301996083223,102.94695481335954,105.34078858575154,0.0012849341471250497,0.002193583767480023,0.0012849341471250497,0.0012849341471250497,0.002193583767480023,0.0012849341471250497,0.00043478260869567187,0.0012849341471250497,0.002193583767480023,0.0017969451931716396,0.0012849341471250497,0.002193583767480023,0.0008154389779833071,0.0012849341471250497,0.002193583767480245,0.0009085402786188634,0.0012849341471250497,0.002193583767480023,0.0006265664160400863,0.0012849341471250497,0.002193583767480023,0.002193583767480023,0.0012849341471250497,0.002193583767480023,0.0006265664160400863,0.0012849341471250497,0.002193583767480023,0.0010917030567685337,0.0012849341471250497,0.002193583767480023,0.0007903055848264007,0.0012849341471250497,0.002193583767480023,0.002193583767480023,0.0012849341471248277,0.002193583767479801,0.0010917030567685337,0.0035819250551065718
2021-07-13,102.84297520661157,103.42094992653294,102.84297520661157,102.08785795789078,103.35629926050758,102.84297520661157,101.72920353982298,102.08785795789078,103.35629926050758,101.86089078706529,102.08785795789082,103.35629926050758,102.82517482517481,102.08785795789082,103.35629926050758,102.16785382471355,102.08785795789082,103.3562992605076,102.47508839601413,102.47579832660885,103.05170952246394,103.05170952246394,102.08785795789083,103.35629926050758,102.47508839601416,102.04242194645725,102.61589757885817,102.75049115913555,102.08785795789079,103.35629926050756,101.36254341437353,102.08785795789079,103.35629926050758,101.91271889602417,102.08785795789078,103.35629926050758,102.75049115913558,104.98168321604172,-0.0019249278152070337,-0.002188782489740082,-0.0019249278152070337,-0.0019249278152069227,-0.00218878248973986,-0.0019249278152070337,-0.0008344198174706774,-0.0019249278152069227,-0.002188782489740193,-0.0017937219730941312,-0.0019249278152069227,-0.00218878248973986,-0.0016295491580664567,-0.0019249278152069227,-0.002188782489740193,-0.0018154311649015709,-0.0019249278152069227,-0.002188782489740082,-0.0018785222291798354,-0.0019249278152068117,-0.002188782489739971,-0.002188782489739971,-0.0019249278152070337,-0.002188782489740193,-0.0018785222291799464,-0.0019249278152069227,-0.00218878248973986,-0.0019083969465646389,-0.0019249278152070337,-0.002188782489740193,-0.0013161358252173905,-0.0019249278152070337,-0.002188782489740193,-0.002188782489739971,-0.0019249278152069227,-0.00218878248973986,-0.001908396946564861,-0.0034089869131509465
2021-07-14,102.94214876033057,103.39259211191094,102.94214876033057,102.18630333682799,103.327959172967,102.94214876033057,101.54867256637165,102.18630333682799,103.327959172967,101.92190359975592,102.186303336828,103.327959172967,102.9090909090909,102.18630333682803,103.327959172967,102.26076184577269,102.186303336828,103.32795917296703,102.57152041144326,102.57461780426227,103.0234529528115,103.0234529528115,102.18630333682806,103.327959172967,102.57152041144329,102.14082351053291,102.58776050795638,102.83468986808866,102.186303336828,103.32795917296697,101.415976489447,102.18630333682799,103.327959172967,101.88477463529043,102.18630333682799,103.327959172967,102.8346898680887,105.13833992094868,0.0009643201542910429,-0.00027419797093475307,0.0009643201542910429,0.0009643201542912649,-0.0002741979709349751,0.0009643201542910429,-0.0017746228926353025,0.0009643201542912649,-0.0002741979709349751,0.0005989817310569912,0.0009643201542910429,-0.0002741979709349751,0.0008161044613712587,0.0009643201542912649,-0.0002741979709349751,0.0009093664746893104,0.0009643201542910429,-0.0002741979709348641,0.0009410288582183401,0.0009643201542910429,-0.0002741979709349751,-0.0002741979709349751,0.0009643201542912649,-0.0002741979709349751,0.0009410288582183401,0.0009643201542912649,-0.0002741979709349751,0.0008194482381860269,0.0009643201542912649,-0.0002741979709349751,0.0005271481286241997,0.0009643201542910429,-0.0002741979709349751,-0.0002741979709348641,0.0009643201542912649,-0.0002741979709349751,0.0008194482381862489,0.0014922289308754166
2021-07-15,102.64462809917354,103.13737178031268,102.64462809917354,101.89096720001633,103.07289838510174,102.64462809917354,101.76991150442475,101.89096720001633,103.07289838510174,101.64734594264795,101.89096720001638,103.07289838510174,102.65734265734265,101.89096720001638,103.07289838510174,102.04397646330132,101.89096720001638,103.07289838510177,102.25008036001284,102.27815937130198,102.7691438259395,102.7691438259395,101.8909672000164,103.07289838510174,102.25008036001289,101.84561881830594,102.33452686984015,102.27336514173446,101.89096720001636,103.07289838510172,101.30911033930008,101.89096720001636,103.07289838510174,101.63327628868657,101.89096720001633,103.07289838510174,102.27336514173449,104.77923455123886,-0.0028901734104046506,-0.0024684585847506435,-0.0028901734104046506,-0.0028901734104047616,-0.0024684585847505325,-0.0028901734104046506,0.002178649237472907,-0.0028901734104047616,-0.0024684585847505325,-0.002693804250224363,-0.0028901734104045396,-0.0024684585847505325,-0.0024463169339494772,-0.0028901734104047616,-0.0024684585847505325,-0.002119927316777903,-0.0028901734104045396,-0.0024684585847505325,-0.003133813851457279,-0.0028901734104046506,-0.0024684585847504215,-0.0024684585847504215,-0.0028901734104047616,-0.0024684585847505325,-0.003133813851457168,-0.0028901734104046506,-0.0024684585847508655,-0.005458515283842891,-0.0028901734104046506,-0.0024684585847504215,-0.0010537407797680531,-0.0028901734104045396,-0.0024684585847505325,-0.0024684585847505325,-0.0028901734104047616,-0.0024684585847505325,-0.005458515283843002,-0.0034155510728040017
2021-07-16,102.21487603305783,102.7403623756043,102.21487603305783,101.46437055795508,102.67613715953357,102.21487603305783,101.37168141592919,101.46437055795509,102.67613715953358,101.40329469188529,101.46437055795512,102.67613715953357,102.23776223776223,101.46437055795512,102.67613715953357,101.73428305977082,101.46437055795512,102.67613715953358,101.80006428801028,101.84994163480378,102.37355185080528,102.37355185080528,101.46437055795514,102.67613715953357,101.80006428801032,101.41921204064475,101.940607877215,102.16110019646362,101.46437055795509,102.67613715953357,101.12209457654293,101.46437055795509,102.67613715953357,101.24205663841393,101.46437055795508,102.67613715953357,102.16110019646365,103.95738937626537,-0.004186795491143425,-0.003849326367885486,-0.004186795491143425,-0.004186795491143314,-0.003849326367885597,-0.004186795491143425,-0.003913043478260825,-0.004186795491143092,-0.003849326367885486,-0.0024009603841536054,-0.004186795491143314,-0.003849326367885597,-0.004087193460490579,-0.004186795491143314,-0.003849326367885597,-0.003034901365705611,-0.004186795491143314,-0.003849326367885819,-0.004401131719585005,-0.004186795491143203,-0.003849326367885486,-0.003849326367885486,-0.004186795491143425,-0.003849326367885597,-0.004401131719585005,-0.004186795491143314,-0.003849326367885375,-0.001097694840834218,-0.004186795491143425,-0.003849326367885486,-0.0018459915611813704,-0.004186795491143425,-0.003849326367885597,-0.003849326367885597,-0.004186795491143314,-0.003849326367885597,-0.001097694840834218,-0.007843588269120239
2021-07-19,101.35537190082644,101.97470138080958,101.35537190082644,100.61117727383255,101.91095479593784,101.35537190082644,100.35398230088492,100.61117727383258,101.91095479593784,100.88468578401464,100.6111772738326,101.91095479593784,101.3426573426573,100.6111772738326,101.91095479593784,101.05295757200372,100.6111772738326,101.91095479593785,101.12504018000644,100.99350616180737,101.6106244701893,101.6106244701893,100.61117727383262,101.91095479593784,101.12504018000648,100.56639848532237,101.18090696286646,100.95425203480211,100.6111772738326,101.91095479593784,100.6411969008817,100.61117727383258,101.91095479593784,100.4875615986024,100.61117727383258,101.91095479593784,100.95425203480212,102.42215366817706,-0.008408796895213344,-0.007452387524151227,-0.008408796895213344,-0.008408796895213455,-0.007452387524151005,-0.008408796895213344,-0.010039284155390793,-0.008408796895213344,-0.007452387524151116,-0.005114320096269553,-0.008408796895213455,-0.007452387524151005,-0.00875512995896055,-0.008408796895213455,-0.007452387524151005,-0.0066971080669709915,-0.008408796895213455,-0.007452387524151005,-0.006630880959898833,-0.008408796895213455,-0.007452387524151227,-0.007452387524151227,-0.008408796895213344,-0.007452387524151005,-0.006630880959898833,-0.008408796895213566,-0.007452387524151116,-0.011813186813186771,-0.008408796895213233,-0.007452387524151005,-0.0047556142668429,-0.008408796895213344,-0.007452387524151005,-0.007452387524151227,-0.008408796895213233,-0.007452387524151005,-0.011813186813186882,-0.014767932489451518
2021-07-20,102.21487603305783,102.45678422938404,102.21487603305783,101.46437055795508,102.39273628412775,102.21487603305786,101.32743362831856,101.46437055795509,102.39273628412775,101.34228187919463,101.46437055795512,102.39273628412775,102.09790209790211,101.46437055795512,102.39273628412772,101.73428305977082,101.46437055795514,102.39273628412778,101.99292831886852,101.84994163480378,102.09098615428086,102.09098615428086,101.46437055795514,102.39273628412775,101.99292831886856,101.41921204064475,101.65923716819701,102.13303396014595,101.46437055795512,102.39273628412775,101.09537803900616,101.46437055795509,102.39273628412772,100.96261403107631,101.46437055795509,102.39273628412775,102.13303396014595,103.88990648799773,0.008480104370515162,0.004727474972191281,0.008480104370515162,0.008480104370515384,0.004727474972191281,0.008480104370515384,0.009700176366843172,0.008480104370515162,0.004727474972191281,0.004535833081342755,0.008480104370515384,0.004727474972191281,0.007452387524151671,0.008480104370515384,0.004727474972191059,0.0067422617223413805,0.008480104370515607,0.004727474972191281,0.008582326764144721,0.008480104370515384,0.004727474972191503,0.004727474972191503,0.008480104370515162,0.004727474972191281,0.008582326764144721,0.008480104370515384,0.004727474972191059,0.011676396997498228,0.008480104370515384,0.004727474972191281,0.004512874966816849,0.008480104370515162,0.004727474972191059,0.004727474972191281,0.008480104370515162,0.004727474972191281,0.011676396997498006,0.014330423323999142
2021-07-21,102.74380165289254,103.30751866804484,102.74380165289254,101.98941257895355,103.24293891034525,102.74380165289254,101.62831858407077,101.98941257895355,103.24293891034525,101.83038438071996,101.98941257895358,103.24293891034525,102.76923076923077,101.98941257895358,103.24293891034522,102.10591514400743,101.98941257895359,103.24293891034526,102.44294439087112,102.3769788489554,102.93868324385416,102.93868324385416,101.98941257895359,103.24293891034525,102.44294439087116,101.94402038238157,102.50334929525096,102.66629245018241,101.98941257895358,103.24293891034525,101.36254341437352,101.98941257895355,103.24293891034522,101.80094185308913,101.98941257895355,103.24293891034525,102.66629245018244,104.73103248819055,0.005174644243208348,0.0083033490174369,0.005174644243208348,0.005174644243208348,0.0083033490174369,0.005174644243207904,0.0029694323144104917,0.005174644243208126,0.0083033490174369,0.004816375677302975,0.005174644243208126,0.0083033490174369,0.006575342465753309,0.005174644243208126,0.0083033490174369,0.0036529680365298134,0.005174644243208126,0.0083033490174369,0.004412228175228794,0.005174644243208126,0.0083033490174369,0.0083033490174369,0.005174644243208126,0.0083033490174369,0.004412228175228794,0.005174644243207904,0.008303349017437123,0.005221214619400616,0.005174644243208126,0.0083033490174369,0.0026427061310783095,0.005174644243208126,0.0083033490174369,0.008303349017437123,0.005174644243208126,0.0083033490174369,0.00522121461940106,0.008096320697814852
2021-07-22,102.4793388429752,103.33587648266686,102.4793388429752,101.72689156845432,103.27127899788584,102.4793388429752,101.63716814159287,101.72689156845432,103.27127899788582,101.79987797437462,101.72689156845433,103.27127899788582,102.6853146853147,101.72689156845433,103.27127899788582,102.22979250541961,101.72689156845436,103.27127899788584,102.57152041144329,102.1134602418796,102.9669398135066,102.9669398135066,101.72689156845436,103.27127899788582,102.57152041144333,101.68161621151314,102.53148636615275,102.66629245018241,101.72689156845436,103.27127899788582,101.415976489447,101.72689156845433,103.2712789978858,101.82888611382286,101.72689156845432,103.27127899788584,102.66629245018244,104.95035187506032,-0.002574002574002532,0.00027449903925336194,-0.002574002574002532,-0.002574002574002532,0.000274499039253584,-0.002574002574002532,8.707767328441918e-05,-0.002574002574002532,0.0002744990392531399,-0.0002995805871780499,-0.002574002574002643,0.0002744990392531399,-0.0008165487207403288,-0.002574002574002643,0.000274499039253584,0.0012132241431601631,-0.002574002574002532,0.00027449903925336194,0.0012550988390336304,-0.002574002574002532,0.00027449903925336194,0.00027449903925336194,-0.002574002574002532,0.0002744990392531399,0.0012550988390336304,-0.002574002574002532,0.00027449903925336194,0.0,-0.00257400257400231,0.0002744990392531399,0.0005271481286241997,-0.00257400257400231,0.00027449903925336194,0.0002744990392531399,-0.002574002574002532,0.000274499039253584,0.0,0.002094120354389606
2021-07-23,103.30578512396693,103.76124370199729,103.30578512396693,102.54726972626442,103.69638031099457,103.30578512396693,102.30088495575218,102.54726972626442,103.69638031099457,102.01342281879194,102.54726972626446,103.69638031099457,103.30069930069929,102.54726972626446,103.69638031099457,102.50851656859707,102.54726972626446,103.6963803109946,102.89296046287369,102.93695588899152,103.39078835829328,103.39078835829328,102.54726972626446,103.69638031099457,102.89296046287373,102.50162924547696,102.95354242967973,103.19955094021891,102.54726972626446,103.6963803109946,101.54955917713066,102.54726972626445,103.69638031099456,102.24805002482928,102.54726972626445,103.6963803109946,103.19955094021891,106.03007808734222,0.008064516129032251,0.004116355653128512,0.008064516129032251,0.008064516129032029,0.00411635565312829,0.008064516129032251,0.00653025685677,0.008064516129032029,0.004116355653128512,0.002097692538207907,0.008064516129032251,0.004116355653128512,0.0059929174611821345,0.008064516129032251,0.004116355653128512,0.002726446531354121,0.008064516129032029,0.004116355653128512,0.003133813851457168,0.008064516129032251,0.004116355653128512,0.004116355653128512,0.008064516129032029,0.004116355653128512,0.003133813851457168,0.008064516129032251,0.004116355653128512,0.0051940951339530805,0.008064516129032029,0.004116355653128734,0.0013171759747099276,0.008064516129032251,0.004116355653128512,0.004116355653128512,0.008064516129032251,0.004116355653128512,0.0051940951339528585,0.010287971340651403
2021-07-26,103.14049586776856,103.95974840435147,103.14049586776856,102.3831940947024,103.89476092377865,103.14049586776856,101.9026548672566,102.3831940947024,103.89476092377865,102.19646125686393,102.38319409470245,103.89476092377865,103.24475524475525,102.38319409470245,103.89476092377865,102.57045524930317,102.38319409470245,103.89476092377868,102.9893924783028,102.77225675956913,103.58858434586035,103.58858434586035,102.38319409470245,103.89476092377865,102.98939247830288,102.3376266386842,103.15050192599232,103.33988212180745,102.38319409470242,103.89476092377865,101.62970878974089,102.38319409470242,103.89476092377863,102.4436598499656,102.38319409470242,103.89476092377868,103.33988212180745,106.29036922780301,-0.0016000000000001569,0.0019130910084721453,-0.0016000000000001569,-0.0015999999999999348,0.0019130910084721453,-0.0016000000000001569,-0.0038927335640138727,-0.0015999999999999348,0.0019130910084721453,0.0017942583732057926,-0.0015999999999999348,0.0019130910084721453,-0.0005415651232059115,-0.0015999999999999348,0.0019130910084721453,0.0006042296072505948,-0.0015999999999999348,0.0019130910084721453,0.0009372071227740086,-0.0016000000000000458,0.0019130910084719233,0.0019130910084719233,-0.0015999999999999348,0.0019130910084721453,0.0009372071227744527,-0.0016000000000000458,0.0019130910084721453,0.0013598041881968115,-0.0016000000000001569,0.0019130910084719233,0.0007892659826362891,-0.0016000000000000458,0.0019130910084721453,0.0019130910084721453,-0.0016000000000000458,0.0019130910084721453,0.0013598041881968115,0.002454880210937649
2021-07-27,103.1074380165289,103.39259211191094,103.1074380165289,102.35037896839,103.327959172967,103.10743801652893,101.9026548672566,102.35037896839,103.327959172967,101.98291641244661,102.35037896839006,103.32795917296697,103.07692307692307,102.35037896839003,103.32795917296697,102.32270052647878,102.35037896839006,103.32795917296703,102.63580842172937,102.73931693368465,103.02345295281148,103.02345295281148,102.35037896839006,103.327959172967,102.63580842172944,102.30482611732566,102.58776050795635,103.00308728599494,102.35037896839003,103.327959172967,101.3892599519103,102.35037896839003,103.32795917296697,101.8847746352904,102.35037896839,103.327959172967,103.00308728599494,105.80593849416762,-0.00032051282051270835,-0.0054555373704308074,-0.00032051282051270835,-0.0003205128205128194,-0.0054555373704308074,-0.0003205128205124863,0.0,-0.0003205128205128194,-0.0054555373704308074,-0.002089552238805803,-0.00032051282051259733,-0.0054555373704310295,-0.0016255757247359837,-0.0003205128205129304,-0.0054555373704310295,-0.0024154589371978563,-0.00032051282051259733,-0.0054555373704308074,-0.0034332084893882175,-0.0003205128205129304,-0.0054555373704309185,-0.0054555373704309185,-0.00032051282051259733,-0.0054555373704308074,-0.0034332084893882175,-0.00032051282051270835,-0.0054555373704310295,-0.0032590983161324694,-0.00032051282051259733,-0.0054555373704308074,-0.0023659305993687374,-0.00032051282051259733,-0.0054555373704309185,-0.0054555373704309185,-0.0003205128205129304,-0.0054555373704310295,-0.0032590983161324694,-0.0045576164346287085
2021-07-28,103.14049586776859,103.73288588737528,103.14049586776859,102.3831940947024,103.668040223454,103.14049586776859,102.03539823008845,102.38319409470242,103.668040223454,102.0744356314826,102.38319409470245,103.668040223454,103.16083916083916,102.38319409470245,103.66804022345397,102.41560854753793,102.38319409470247,103.66804022345401,102.7322404371585,102.77225675956913,103.36253178864081,103.36253178864081,102.38319409470247,103.668040223454,102.73224043715857,102.33762663868421,102.92540535877792,103.03115352231265,102.38319409470245,103.668040223454,101.30911033930008,102.38319409470242,103.66804022345397,102.22010576409552,102.38319409470242,103.668040223454,103.03115352231265,105.76255663742415,0.00032061558191753825,0.003291278113000562,0.00032061558191753825,0.0003206155819173162,0.003291278113000562,0.00032061558191709416,0.0013026487190619385,0.0003206155819173162,0.003291278113000562,0.0008973975471133766,0.00032061558191709416,0.003291278113000784,0.0008141112618724744,0.0003206155819173162,0.003291278113000562,0.0009079903147699575,0.0003206155819173162,0.00329127811300034,0.0009395552771689353,0.0003206155819173162,0.003291278113000562,0.003291278113000562,0.0003206155819173162,0.003291278113000562,0.0009395552771689353,0.0003206155819173162,0.003291278113000562,0.0002724795640327571,0.0003206155819173162,0.003291278113000562,-0.0007905138339923123,0.00032061558191709416,0.003291278113000562,0.003291278113000562,0.0003206155819173162,0.003291278113000562,0.0002724795640327571,-0.00041001343932933754
